"","BH_ERR1797972","BH_ERR1797973","BH_ERR1797974","Serum_ERR1797969","Serum_ERR1797970","Serum_ERR1797971"
"LPCHMCBP_01850",101.072965455297,53.3180758622733,96.9610062483354,93.7098867841439,56.3064922195323,97.1330410656213
"LPCHMCBP_01851",14521.726604334,12245.0835243018,15338.6375496729,9501.71975503918,10119.3632683665,10388.9658097988
"LPCHMCBP_01852",3024.90442560807,3041.84141275274,3034.48373636372,2183.0932884158,2100.13337646887,2069.6809519367
"LPCHMCBP_01853",1635.37879241183,1209.14551701223,1297.10080807722,1225.17000128899,1132.05684357165,1132.5072150618
"LPCHMCBP_01854",6396.73497588702,5805.3443955804,5797.87241444128,4658.88535900923,4226.93824925226,4163.91201315372
"LPCHMCBP_01855",8318.94245405037,8360.09355596424,8661.190292836,5999.74657855025,6429.80627819186,5783.1518295993
"LPCHMCBP_01856",440.714552075348,407.566986676021,400.70619929159,535.650340506897,527.502927109303,563.585117391737
"LPCHMCBP_01857",285.918118495164,256.649721099756,290.883018745006,394.507054239421,379.327947584218,424.823630155135
"LPCHMCBP_01858",94.6989946608185,71.3919998833829,81.1306378812603,135.358725354875,150.150645918753,149.435447793264
"LPCHMCBP_01859",1035.31497047453,941.65144149981,966.641868414528,1706.44546921743,1620.0464428076,1611.76804405591
"LPCHMCBP_01860",8000.24391432646,8551.677150588,9000.55381470518,3705.5897206125,4191.37625416624,3743.35796722125
"LPCHMCBP_01861",1.82113451270805,0,2.9681940688266,2.31382436504059,0.9878331968339,0
"LPCHMCBP_01862",23.6747486652046,28.9182784337753,28.6925426653237,106.435920791867,112.612984439065,101.402625288286
"LPCHMCBP_01863",362.405768028902,378.648708242246,325.511949547983,276.50201162235,269.678462735655,292.46651925253
"LPCHMCBP_01864",116.552608813315,120.191594740379,94.982210202451,158.49696900528,132.369648375743,129.154922735606
"LPCHMCBP_01865",1507.89937652226,1632.97903530725,1503.88499487214,1898.4928915158,1766.24575593901,1863.67351319313
"LPCHMCBP_01866",1812.93940740086,2015.24252835372,1980.77484193028,3329.59326129341,3420.8663606358,3327.07350551145
"LPCHMCBP_01867",35.512122997807,25.3034936295534,42.5441149865145,48.5903116658524,52.3551594321967,57.6393870059731
"LPCHMCBP_01868",81.0404858155082,81.3326580949932,89.0458220647978,173.536827378044,135.333147966244,132.357110902605
"LPCHMCBP_01869",10.0162398198943,10.8443544126658,13.8515723211908,45.1195751182915,36.5498282828543,33.0892777256512
"LPCHMCBP_01870",3.6422690254161,6.32587340738836,6.92578616059539,15.0398583727638,15.8053311493424,17.0783368906587
"LPCHMCBP_01871",21.8536141524966,28.9182784337753,35.6183288259191,134.201813172354,86.9293213213832,104.604813455284
"LPCHMCBP_01872",36.422690254161,28.0145822327199,33.6395327800347,45.1195751182915,48.4038266448611,73.6503278409656
"LPCHMCBP_01873",14.5690761016644,21.6887088253315,18.7985624359018,23.1382436504059,21.7323303303458,26.6849013916542
"LPCHMCBP_01874",1818.40281093899,1880.59179439645,1863.03647720016,2092.85413817921,2332.27417772484,2175.35316144765
"LPCHMCBP_01875",196.682527372469,237.672100877591,217.667565047284,136.515637537395,154.101978706088,177.187745240584
"LPCHMCBP_01876",0,1.80739240211096,0.989398022942198,0,0.9878331968339,0
"LPCHMCBP_01877",0,0,0.989398022942198,0,0,0
"LPCHMCBP_01878",1.82113451270805,1.80739240211096,0.989398022942198,1.1569121825203,3.9513327873356,1.06739605566617
"LPCHMCBP_01879",0.910567256354024,0,0,0,0,0
"LPCHMCBP_01880",2.73170176906207,0.90369620105548,4.94699011471099,8.09838527764206,1.9756663936678,0
"LPCHMCBP_01881",249.495428241003,275.627341321921,264.169272125567,85.6115015065018,81.9901553372137,73.6503278409656
"LPCHMCBP_01882",100.162398198943,93.0807087087144,92.0140161336244,498.629150666247,536.393425880808,452.575927602455
"LPCHMCBP_01883",8.19510530718622,33.4367594390528,26.7137466194394,9.25529746016236,18.7688307398441,3.2021881669985
"LPCHMCBP_01884",3044.93690524786,2896.34632438281,2848.47690805059,4030.68204390071,4093.58076767968,3997.3982284698
"LPCHMCBP_01885",10.9268070762483,18.0739240211096,10.8833782523642,5.78456091260147,8.8904987715051,3.2021881669985
"LPCHMCBP_01886",15.4796433580184,24.399797428498,19.787960458844,10.4122096426827,13.8296647556746,8.53916844532934
"LPCHMCBP_01887",51.9023336121794,52.4143796612178,61.3426774224163,61.3163456735756,51.3673262353628,59.7741791173054
"LPCHMCBP_01888",203.967065423301,224.116657861759,222.614555161995,210.558017218694,215.34763690979,226.287963801228
"LPCHMCBP_01889",500.811990994713,438.292657511908,572.861455283533,146.927847180077,170.895143052265,159.042012294259
"LPCHMCBP_01890",276.812445931623,221.405569258593,247.34950573555,824.87838613697,867.317546820165,828.299339196946
"LPCHMCBP_01891",0,0,0,1.1569121825203,0.9878331968339,0
"LPCHMCBP_01892",61.0080061757196,84.0437466981596,77.1730457894915,60.1594334910553,81.9901553372137,53.3698027833084
"LPCHMCBP_01893",847.738115665597,825.978327764708,797.454806491412,347.073654756089,346.729452088699,297.803499530861
"LPCHMCBP_01894",2492.22258064096,2314.36597090308,2429.96154434604,6637.20519111893,6205.56814251056,6190.89712286377
"LPCHMCBP_01895",799.478051078833,879.296403626982,827.136747179678,1888.08068187312,1922.32340103877,1819.91027491082
"LPCHMCBP_01896",1522.46845262393,1259.75250427134,1255.54609111365,1677.52266465443,1767.23358913585,1781.48401690683
"LPCHMCBP_01897",769.429331619151,722.053264643328,700.493800243076,873.468697802823,853.48788206449,896.612686759581
"LPCHMCBP_01898",4890.65673387747,4597.10257476923,4583.8810402912,6081.88734350919,6520.68693230058,6177.02097414011
"LPCHMCBP_01899",434.34058128087,410.278075279188,367.066666511556,330.876884200804,322.033622167852,336.229757534843
"LPCHMCBP_01900",415.218668897435,391.300455057023,373.992452672151,323.935411105683,352.656451269702,360.779866815165
"LPCHMCBP_01901",560.909429914079,553.965771247009,514.486971929943,860.742663795099,829.779885340476,838.973299753608
"LPCHMCBP_01902",15952.2277640662,18504.9871090131,22328.7345817595,4732.92773869053,4324.73373573882,4565.2529300842
"LPCHMCBP_01903",4025.61784034114,3098.77427341924,3544.02371817895,514.825921221531,623.322747202191,580.663454282395
"LPCHMCBP_01904",355.12122997807,404.855898072855,369.04546255744,384.094844596738,335.863286923526,336.229757534843
"LPCHMCBP_01905",922.404630686627,1145.88678293835,1237.73692670069,731.168499352826,716.179067704578,676.72909929235
"LPCHMCBP_01906",2662.49865757917,2486.06824910362,2494.27241583728,2399.43586654709,2247.32052279712,2267.14922223494
"LPCHMCBP_01907",14120.1664442819,17755.8229583381,18136.6551585534,4405.52159103728,5236.50377641651,4615.42054470051
"LPCHMCBP_01908",270.438475137145,224.116657861759,236.466127483185,75.1992918638192,85.9414881245493,72.5829317852994
"LPCHMCBP_01909",19.1219123834345,8.13326580949932,18.7985624359018,11.5691218252029,19.756663936678,16.0109408349925
"LPCHMCBP_01910",1.82113451270805,0,0.989398022942198,0,0,0
"LPCHMCBP_01911",0.910567256354024,0.90369620105548,0,3.47073654756088,1.9756663936678,0
"LPCHMCBP_01912",0,0,0,1.1569121825203,0.9878331968339,1.06739605566617
"LPCHMCBP_01913",36.422690254161,30.7256708358863,38.5865228947457,33.5504532930886,37.5376614796882,34.1566737813174
"LPCHMCBP_01914",0,0,0,0,0,0
"LPCHMCBP_01915",51.9023336121794,30.7256708358863,35.6183288259191,21.9813314678856,39.513327873356,29.8870895586527
"LPCHMCBP_01916",8.19510530718622,9.94065821161028,9.89398022942198,6.94147309512177,2.9634995905017,2.13479211133234
"LPCHMCBP_01917",0,0.90369620105548,0,0,0,1.06739605566617
"LPCHMCBP_01918",0.910567256354024,2.71108860316644,1.9787960458844,4.62764873008118,2.9634995905017,2.13479211133234
"LPCHMCBP_01919",0.910567256354024,0.90369620105548,0,0,0,0
"LPCHMCBP_01920",0,0,0,0,0,0
"LPCHMCBP_01921",3.6422690254161,8.13326580949932,8.90458220647978,5.78456091260147,1.9756663936678,3.2021881669985
"LPCHMCBP_01922",944.258244839123,865.74096061115,942.896315863915,1928.57260826133,1878.85874037808,1809.23631435415
"LPCHMCBP_01923",353.300095465361,306.353012157808,323.533153502099,903.54841454835,844.597383292985,825.097151029948
"LPCHMCBP_01924",8.19510530718622,14.4591392168877,13.8515723211908,5.78456091260147,6.9148323778373,3.2021881669985
"LPCHMCBP_01925",39.1543920232231,57.8365568675507,49.4699011471099,24.2951558329262,19.756663936678,20.2805250576572
"LPCHMCBP_01926",0,0,0,1.1569121825203,1.9756663936678,0
"LPCHMCBP_01927",29.1381522033288,33.4367594390528,42.5441149865145,15.0398583727638,20.7444971335119,10.6739605566617
"LPCHMCBP_01928",16.3902106143724,6.32587340738836,5.93638813765319,5.78456091260147,2.9634995905017,6.40437633399701
"LPCHMCBP_01929",15.4796433580184,13.5554430158322,10.8833782523642,5.78456091260147,6.9148323778373,6.40437633399701
"LPCHMCBP_01930",37.333257510515,66.8735188781055,54.4168912618209,19.667507102845,18.7688307398441,18.1457329463249
"LPCHMCBP_01931",115.642041556961,122.902683343545,131.589937051312,62.4732578560959,62.2334914005357,62.9763672843039
"LPCHMCBP_01932",50.9917663558254,47.8958986559404,53.4274932388787,41.6488385707306,55.3186590226984,42.6958422266467
"LPCHMCBP_01933",65.5608424574898,75.9104808886603,49.4699011471099,34.7073654756088,39.513327873356,44.8306343379791
"LPCHMCBP_01934",645.592184755003,675.061062188443,722.260556747805,55.5317847609742,63.2213245973696,77.9199120636303
"LPCHMCBP_01935",445.267388357118,443.714834718241,416.536567658665,115.691218252029,118.539983620068,123.817942457275
"LPCHMCBP_01936",977.038666067868,938.940352896643,945.864509932742,248.736119241863,220.28680289396,262.579429693877
"LPCHMCBP_01937",2806.3682840831,2402.92819860652,2461.62228108019,1848.74566766743,1596.33844608358,1565.87001366227
"LPCHMCBP_01938",140.22735747852,148.206176973099,135.547529143081,113.377393886989,124.466982801071,107.807001622283
"LPCHMCBP_01939",28.2275849469748,39.7626328464411,24.734950573555,34.7073654756088,36.5498282828543,36.2914658926497
"LPCHMCBP_01940",15.4796433580184,10.8443544126658,9.89398022942198,10.4122096426827,5.9269991810034,7.47177238966318
"LPCHMCBP_01941",31.8698539723909,23.4961012274425,24.734950573555,30.0797167455277,24.6958299208475,32.021881669985
"LPCHMCBP_01942",34.6015557414529,29.8219746348308,27.7031446423816,12.7260340077232,20.7444971335119,19.213129001991
"LPCHMCBP_01943",6.37397079447817,2.71108860316644,1.9787960458844,2.31382436504059,1.9756663936678,5.33698027833084
"LPCHMCBP_01944",10.9268070762483,12.6517468147767,9.89398022942198,17.3536827378044,10.8661651651729,12.808752667994
"LPCHMCBP_01945",15.4796433580184,14.4591392168877,12.8621742982486,28.9228045630074,25.6836631176814,28.8196935029865
"LPCHMCBP_01946",9.10567256354024,9.94065821161028,6.92578616059539,9.25529746016236,13.8296647556746,17.0783368906587
"LPCHMCBP_01947",11.8373743326023,19.8813164232206,8.90458220647978,11.5691218252029,5.9269991810034,12.808752667994
"LPCHMCBP_01948",55.5446026375955,55.1254682643843,41.5547169635723,41.6488385707306,58.2821586132001,40.5610501153144
"LPCHMCBP_01949",40.9755265359311,33.4367594390528,37.5971248718035,30.0797167455277,29.634995905017,36.2914658926497
"LPCHMCBP_01950",0,0,0.989398022942198,0,0,0
"LPCHMCBP_01951",0,0,0,0,0,0
"LPCHMCBP_01952",471.673838791385,564.810125659675,584.734231558839,1581.49895350524,1681.2921010113,1680.08139161855
"LPCHMCBP_01953",8.19510530718622,9.94065821161028,4.94699011471099,6.94147309512177,6.9148323778373,6.40437633399701
"LPCHMCBP_01954",0.910567256354024,1.80739240211096,0.989398022942198,3.47073654756088,1.9756663936678,3.2021881669985
"LPCHMCBP_01955",65.5608424574898,52.4143796612178,68.2684635830117,57.8456091260147,62.2334914005357,68.3133475626347
"LPCHMCBP_01956",63.7397079447817,68.6809112802165,61.3426774224163,79.8269405939003,71.1239901720408,45.8980303936452
"LPCHMCBP_01957",657.429559087606,661.505619172611,661.907277348331,1221.69926474143,1223.9253308772,1238.17942457275
"LPCHMCBP_01958",59.1868716630116,66.8735188781055,73.2154536977227,151.555495910159,158.053311493424,176.120349184918
"LPCHMCBP_01959",66.4714097138438,63.2587340738836,66.2896675371273,49.7472238483727,40.5011610701899,45.8980303936452
"LPCHMCBP_01960",12.7479415889563,7.22956960844384,9.89398022942198,12.7260340077232,5.9269991810034,7.47177238966318
"LPCHMCBP_01961",16.3902106143724,19.8813164232206,25.7243485964972,12.7260340077232,13.8296647556746,7.47177238966318
"LPCHMCBP_01962",10.9268070762483,18.0739240211096,19.787960458844,8.09838527764206,11.8539983620068,14.9435447793264
"LPCHMCBP_01963",57.3657371503035,49.7032910580514,50.4592991700521,47.4333994833321,43.4646606606916,40.5610501153144
"LPCHMCBP_01964",67.3819769701978,48.7995948569959,68.2684635830117,47.4333994833321,51.3673262353628,50.1676146163099
"LPCHMCBP_01965",0.910567256354024,0,0.989398022942198,0,0,0
"LPCHMCBP_01966",757.591957286548,757.297416484492,800.423000560238,329.719972018284,346.729452088699,338.364549646175
"LPCHMCBP_01967",61.0080061757196,71.3919998833829,63.3214734683007,33.5504532930886,36.5498282828543,48.0328225049776
"LPCHMCBP_01968",282.275849469748,194.294683226928,193.922012496671,225.597875591458,226.213802074963,184.659517630247
"LPCHMCBP_01969",130.211117658625,110.250936528769,112.791374615411,149.241671545118,151.138479115587,146.233259626265
"LPCHMCBP_01970",279.544147700686,326.234328581028,249.328301781434,372.525722771535,378.340114387384,414.149669598473
"LPCHMCBP_01971",280.45471495704,281.95321472931,263.179874102625,359.799688763812,323.021455364685,320.21881669985
"LPCHMCBP_01972",0,0,0,0,0,0
"LPCHMCBP_01973",19.1219123834345,18.0739240211096,21.7667565047284,9.25529746016236,9.878331968339,13.8761487236602
"LPCHMCBP_01974",7.2845380508322,8.13326580949932,8.90458220647978,4.62764873008118,7.9026655746712,2.13479211133234
"LPCHMCBP_01975",9.10567256354024,18.0739240211096,10.8833782523642,23.1382436504059,17.7809975430102,26.6849013916542
"LPCHMCBP_01976",2547.76718327856,2582.76374261656,2361.69308076303,375.996459319096,406.987277095567,368.251639204828
"LPCHMCBP_01977",569.104535221265,399.433720866522,391.801617085111,79.8269405939003,104.710318864393,93.9308528986228
"LPCHMCBP_01978",2009.62193477333,2080.30865482971,1960.98688147144,566.886969434944,540.344758668144,529.428443610419
"LPCHMCBP_01979",883.250238663404,900.985112452313,928.055345519782,1131.46011450485,1162.6796726735,1152.78774011946
"LPCHMCBP_01980",177.560614989035,145.495088369932,137.526325188966,3685.92221350966,2907.19309828217,3507.46343891903
"LPCHMCBP_01981",10.0162398198943,18.9776202221651,14.840970344133,38.1781020231697,51.3673262353628,49.1002185606437
"LPCHMCBP_01982",0.910567256354024,1.80739240211096,3.95759209176879,5.78456091260147,3.9513327873356,2.13479211133234
"LPCHMCBP_01984",2.73170176906207,0.90369620105548,1.9787960458844,4.62764873008118,2.9634995905017,2.13479211133234
"LPCHMCBP_01986",1506.07824200956,1469.41002291621,1440.56352140384,829.506034867051,888.062043953676,897.680082815247
"LPCHMCBP_01987",401.560160052125,371.419138633802,336.395327800347,180.478300473166,209.420637728787,172.918161017919
"LPCHMCBP_01988",4.55283628177012,3.61478480422192,4.94699011471099,6.94147309512177,1.9756663936678,1.06739605566617
"LPCHMCBP_01989",1084.48560231764,949.784707309309,1033.9209339746,1156.91218252029,1110.3245132413,1151.7203440638
"LPCHMCBP_01990",836.811308589348,754.586327881326,751.942497436071,1097.90966121176,1055.99368741544,1063.1264714435
"LPCHMCBP_01991",398.828458283063,435.581568908741,494.699011471099,594.652861815432,588.748585313005,552.911156835075
"LPCHMCBP_01992",91.9672928917565,78.6215694918267,81.1306378812603,63.6301700386162,55.3186590226984,71.5155357296333
"LPCHMCBP_01993",104.715234480713,122.902683343545,120.706558798948,102.965184244306,112.612984439065,143.031071459267
"LPCHMCBP_01994",8435.49506286368,8681.80940353999,8738.3633386255,14020.6187399635,13866.2145839575,14246.5351549763
"LPCHMCBP_01995",1468.74498449904,1334.75928895894,1387.13602816496,1141.87232414753,1189.35116898802,1085.54178861249
"LPCHMCBP_01996",597.33212016824,629.876252135669,628.267744568296,917.431360738594,925.599705433365,907.286647316243
"LPCHMCBP_01997",648.323886524065,629.876252135669,573.850853306475,1005.35668661014,1045.12752225027,1030.03719371785
"LPCHMCBP_01998",1088.12787134306,905.503593457591,1000.28140119456,1485.47524235606,1482.73762844768,1391.88445658868
"LPCHMCBP_01999",4413.51949154796,4216.64647412487,4093.13962091187,7316.31264225835,7625.08444636088,7199.5863954683
"LPCHMCBP_02000",18092.0608164981,20545.5331309963,20753.6129292356,21625.0025156694,21805.4299869115,21097.0830402418
"LPCHMCBP_02001",4.55283628177012,6.32587340738836,10.8833782523642,5.78456091260147,1.9756663936678,5.33698027833084
"LPCHMCBP_02002",30.9592867160368,26.2071898306089,33.6395327800347,74.0423796812989,75.0753229593764,81.1221002306288
"LPCHMCBP_02003",0,0,0,0,0,0
"LPCHMCBP_02004",1.82113451270805,13.5554430158322,9.89398022942198,3.47073654756088,3.9513327873356,4.26958422266467
"LPCHMCBP_02005",194.861392859761,243.094278083924,290.883018745006,198.988895393491,227.201635271797,187.861705797246
"LPCHMCBP_02006",609.169494500842,724.764353246495,825.157951133793,8026.65672232581,7035.34802785104,7140.87961240666
